Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency ADJ,Relative Freqency ADV,Unique PER,Unique LOC,Unique ORG
2055.a4.txt,0.43209876543209874,0.29012345679012347,0.1728395061728395,0.10493827160493827,0,0,0
2056.a4.txt,0.34491315136476425,0.3250620347394541,0.17866004962779156,0.1513647642679901,0,0,0
2057.a4.txt,0.4220430107526882,0.2849462365591398,0.1532258064516129,0.13978494623655913,0,0,1
2058.a4.txt,0.39092872570194387,0.24406047516198703,0.2591792656587473,0.10583153347732181,0,0,9
2059.a4.txt,0.430939226519337,0.2845303867403315,0.17403314917127072,0.11049723756906077,0,0,4
2061.a4.txt,0.3848314606741573,0.29775280898876405,0.21348314606741572,0.10393258426966293,0,1,10
2062.a4.txt,0.35376044568245124,0.35097493036211697,0.17548746518105848,0.11977715877437325,0,0,1
2064.a4.txt,0.40672782874617736,0.3394495412844037,0.1529051987767584,0.10091743119266056,0,0,0
2065.a4.txt,0.32753623188405795,0.3681159420289855,0.17681159420289855,0.12753623188405797,0,0,8
2066.a4.txt,0.4233128834355828,0.2791411042944785,0.18404907975460122,0.11349693251533742,0,0,3
2067.a4.txt,0.37962962962962965,0.32407407407407407,0.1697530864197531,0.12654320987654322,0,0,1
2069.a4.txt,0.36314363143631434,0.35772357723577236,0.15176151761517614,0.12737127371273713,0,0,2
2071.a4.txt,0.3380281690140845,0.34507042253521125,0.18309859154929578,0.13380281690140844,0,0,0
2072.a4.txt,0.4227053140096618,0.2946859903381642,0.16183574879227053,0.12077294685990338,0,0,17
2074.a4.txt,0.39276485788113696,0.34366925064599485,0.16279069767441862,0.10077519379844961,0,0,3
2075.a4.txt,0.41475826972010177,0.30279898218829515,0.15267175572519084,0.1297709923664122,0,0,4
2076.a4.txt,0.3935309973045822,0.32075471698113206,0.16172506738544473,0.12398921832884097,0,0,1
3001.a4.txt,0.3944723618090452,0.3442211055276382,0.13316582914572864,0.12814070351758794,0,0,0
3003.a4.txt,0.4555084745762712,0.2817796610169492,0.18008474576271186,0.0826271186440678,0,0,0
3020.a4.txt,0.3848314606741573,0.3258426966292135,0.13764044943820225,0.15168539325842698,0,0,0
3026.a4.txt,0.4092664092664093,0.3185328185328185,0.16602316602316602,0.10617760617760617,0,0,0
3037.a4.txt,0.4019933554817276,0.30398671096345514,0.18272425249169436,0.11129568106312292,0,1,10
3042.a4.txt,0.339572192513369,0.35561497326203206,0.14705882352941177,0.15775401069518716,0,0,0
3062.a4.txt,0.43817787418655096,0.24295010845986983,0.19522776572668113,0.12364425162689804,0,0,4
3065.a4.txt,0.3684210526315789,0.3379501385041551,0.11911357340720222,0.1745152354570637,0,0,6
4023.a4.txt,0.36,0.31466666666666665,0.17066666666666666,0.15466666666666667,0,1,0
4028.a4.txt,0.38419618528610355,0.34332425068119893,0.13896457765667575,0.1335149863760218,0,0,3
4030.a4.txt,0.36180904522613067,0.36683417085427134,0.12060301507537688,0.1507537688442211,0,0,0
4031.a4.txt,0.3768545994065282,0.3620178041543027,0.11572700296735905,0.14540059347181009,0,0,0
4034.a4.txt,0.3541666666666667,0.3515625,0.15625,0.13802083333333334,0,0,4
4045.a4.txt,0.4076923076923077,0.28974358974358977,0.15128205128205127,0.15128205128205127,0,0,0
5009.a4.txt,0.4095238095238095,0.29523809523809524,0.2019047619047619,0.09333333333333334,0,0,1
